Job id,companyId,title,contractType,Companyname,city,state,sector,viewscount,applicationsCount,dateposted
4091949778,3631,Data Engineer,Full-time,MassMutual,Springfield, MA,Financial Services,611,200,04/02/25
4094015693,14858,Data Engineer,Full-time,Isagenix,Gilbert, AZ,Wellness and Fitness Services,507,200,04/02/25
4115777013,101021,Data Engineer (Hybrid),Full-time,Elder Research,United States, United States,IT Services and IT Consulting,711,200,04/02/25
4145919840,3076,AI Data Engineer,Contract,Kforce Inc,Austin, TX,"Retail Office Equipment, E-Learning Providers, and Professional Training and Coaching",560,200,04/02/25
4151629160,55702,Amazon Connect Data Engineer,Full-time,InterVision Systems,Chesterfield, MO,IT Services and IT Consulting,678,25,04/02/25
4120820991,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",770,25,04/02/25
4117829484,285112,Data Engineer,Full-time,"Omnitech, Inc.",Sioux Falls, SD,Information Technology & Services,742,200,04/02/25
4130033608,18007,Staff Data Engineer ( Boston or Chicago ),Full-time,Press Ganey,Chicago, IL,Hospitals and Health Care,560,171,04/02/25
4045413438,66321745,Entry Level Data Engineer (Remote),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,763,25,04/02/25
4152160855,11712114,Data Engineer,Full-time,Traxen,Plymouth, MI,Truck Transportation,678,200,04/02/25
4144990891,95313,Data Engineer,Contract,TalentBridge,San Jose, CA,Software Development and IT System Custom Software Development,560,200,04/02/25
3892472435,82316701,Data Science Engineer,Full-time,nurdsoft,United States, United States,Internet Publishing,200,200,04/02/25
4045411575,66321745,Entry Level Data Engineer (Remote),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,901,25,04/02/25
4137036103,2010798,Data Engineer - AWS,Full-time,Tiger Analytics,Charlotte, NC,IT Services and IT Consulting,522,31,04/02/25
4152449308,267137,Data Engineer,Full-time,Public Health Solutions,New York, NY,Non-profit Organizations,678,126,04/02/25
4151644053,68302528,Software Engineer — Compute Platform,Full-time,Snorkel AI,San Francisco, CA,Software Development,678,36,04/02/25
4112914172,66321745,Junior Software Engineer (Remote),Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,972,193,04/02/25
4136239366,1910344,Data Engineer,Contract,Talution Group,Rosemont, IL,IT Services and IT Consulting,677,200,04/02/25
4127748524,1732084,Data Visualization Engineer (PowerBI),Full-time,Aperia,Omaha, NE,"Technology, Information and Internet",677,80,04/02/25
4119482874,66321745,Junior Software Engineer (Remote),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,771,45,04/02/25
4106731140,1292,Lead Data Engineer,Full-time,The Walt Disney Company,Santa Monica, CA,Entertainment Providers,828,46,04/02/25
4045412720,66321745,Data Engineer - Remote,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4136915958,18106262,Senior Software Engineer - Infrastructure,Full-time,CloudKitchens,Mountain View, CA,"Real Estate, Data Infrastructure and Analytics, and Information Services",560,71,04/02/25
4120822724,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",725,25,04/02/25
4151511276,18476,Data Engineer,Full-time,Brooksource,Cincinnati Metropolitan Area,OH,"Financial Services, Banking, and Investment Banking",622,200,04/02/25
4120827322,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",876,200,04/02/25
4138871327,3765,Data Engineer/Developer,Full-time,GroupM,New York, NY,Advertising Services,507,200,04/02/25
4138249609,33636,Azure Data Engineer,Full-time,Rheem Manufacturing,Atlanta, GA,Manufacturing,677,200,04/02/25
4122508992,1415,Data Engineer,Full-time,CGI,United States, United States,IT Services and IT Consulting,917,200,04/02/25
4120743018,18007,Staff Data Engineer ( Chicago or Boston ),Full-time,Press Ganey,Chicago, IL,Hospitals and Health Care,808,200,04/02/25
3696899083,79907466,Data Engineer,Full-time,Allnessjobs,Washington, DC,Human Resources Services,200,25,04/02/25
4127811315,96139831,Data Engineer,Contract,DataAnnotation,United States, United States,"Software Development, Computer and Network Security, and Engineering Services",876,200,04/02/25
4149953083,165602,Data Engineer,Contract,"Pyramid Consulting, Inc",McLean, VA,Banking,622,200,04/02/25
4045416052,66321745,Data Engineer - Remote,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4138437124,1586,"Data Engineer - AI/ML, Amazon Robotics",Full-time,Amazon,Bellevue, WA,Software Development,711,112,04/02/25
4143583675,10196036,Data Engineer (Foundry Workshop),Full-time,SNGULAR,United States, United States,Information Technology & Services,560,124,04/02/25
4078427663,23772,"Data Engineer, Research & Development",Full-time,Houston Astros,Houston, TX,Spectator Sports,732,200,04/02/25
4145176711,25030011,Data Engineer,Full-time,Accenture Federal Services,Virginia, United States,IT Services and IT Consulting,677,47,04/02/25
4138818048,162656,Data Engineer,Contract,Bayside Solutions,Dublin, CA,IT System Data Services,507,200,04/02/25
4132748771,35143,Data Engineer,Full-time,"Modern Technology Solutions, Inc. (MTSI)",Colorado Springs, CO,Space Research and Technology,677,200,04/02/25
4151641970,18244263,Healthcare Data Engineer (LANES),Full-time,Heluna Health,Los Angeles, CA,Non-profit Organizations,678,58,04/02/25
4130462605,218487,Data Engineer,Full-time,Business Knowledge Services,Maryland, United States,"IT System Custom Software Development, IT System Data Services, and IT Services and IT Consulting",560,200,04/02/25
4151321464,11855072,Senior Data Engineer,Full-time,Dune,United States, United States,Software Development,678,200,04/02/25
4120827285,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",560,25,04/02/25
4149259819,11241935,Senior Software Engineer - Cloud Infrastructure,Full-time,Engtal,Austin, TX,Services for Renewable Energy,727,158,04/02/25
4045416336,66321745,Junior/Entry Level Software Engineer - Remote,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4149722974,9402,Data Engineer,Full-time,"Medline Industries, LP",Northbrook, IL,Medical Equipment Manufacturing,678,200,04/02/25
4045411716,66321745,Junior/Entry Level Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,731,25,04/02/25
3992356957,91445367,Data Engineer III (Contingent),Full-time,ARETUM,Fort Belvoir, VA,"Technology, Information and Internet",200,200,04/02/25
4138872120,3765,Data Engineer/Developer,Full-time,GroupM,New York, NY,Advertising Services,953,200,04/02/25
4045409561,66321745,Data Science Engineer (Entry Level),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4106314510,76439524,Data Engineer,Full-time,MedScout,United States, United States,Software Development,953,200,04/02/25
4127689239,3831,Data Engineer,Full-time,Northern Trust,Chicago, IL,Financial Services,711,200,04/02/25
4106067409,3762,Data Engineer (multiple openings) - IHM,Full-time,Discover Financial Services,Riverwoods, IL,"Financial Services, Banking, and Hospitality",972,200,04/02/25
4090656526,102017555,AWS/Python Data Engineer,Full-time,SIDRAM TECHNOLOGIES,Charlotte, NC,"Technology, Information and Internet",620,200,04/02/25
4149299895,1353,Data Engineer,Full-time,Tata Consultancy Services,Atlanta, GA,IT Services and IT Consulting,972,200,04/02/25
4140322130,77547,Data Engineer - Cleveland/Columbus,Full-time,Superior Beverage Group,Greater Cleveland,OH,Wholesale,677,93,04/02/25
4137033613,2010798,Data Engineer - AWS,Full-time,Tiger Analytics,Charlotte, NC,IT Services and IT Consulting,560,25,04/02/25
4053077877,2833966,AWS Data Engineer,Contract,TekSalt Solutions,Charlotte, NC,IT Services and IT Consulting,200,200,04/02/25
4146308710,1373602,Senior Frontend Software Engineer - Checkout (100% remote),Full-time,Hopper,United States, United States,"Technology, Information and Internet",677,136,04/02/25
4068205917,69338417,Data Engineer,Full-time,"EXL Service Philippines, Inc.",Hartford, CT,Outsourcing and Offshoring Consulting,732,200,04/02/25
4133521108,76312,Data Engineer,Full-time,Okland Construction,Salt Lake City, UT,Construction,677,200,04/02/25
4127766410,37538,"Data Engineer (Python, Java, Azure)",Contract,"Gardner Resources Consulting, LLC",Secaucus, NJ,Financial Services,677,200,04/02/25
4045427537,66321745,Entry Level Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4146291743,1441,"Software Engineer III, Generative AI, Data Analytics",Full-time,Google,Sunnyvale, CA,"Information Services and Technology, Information and Internet",677,25,04/02/25
4137490397,1681,Data Engineer,Full-time,Robert Half,Washington DC-Baltimore Area,WA,Staffing and Recruiting and Financial Services,711,200,04/02/25
4141180643,14653152,Data Engineer,Full-time,A United Pakistan,Roanoke, TX,Research,560,51,04/02/25
4117462306,7075,Entry Level Data Engineer,Full-time,Meijer,Grand Rapids, MI,Retail,972,200,04/02/25
4078473933,68692234,Data Engineer,Full-time,B9,Miami, FL,"Technology, Information and Internet",592,200,04/02/25
4105018732,78627785,Data Engineer Intern (Summer 2025),Internship,Electra,Boulder, CO,Primary Metal Manufacturing,725,200,04/02/25
4045415030,66321745,Data Engineer (Remote),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,828,25,04/02/25
4088679789,1586,"Data Engineer, DS2-Science & Data Technology team",Full-time,Amazon,Bellevue, WA,Software Development,972,174,04/02/25
4151639731,2980860,Software Engineer,Full-time,Optimized Payments,Atlanta, GA,Financial Services,678,35,04/02/25
4145998617,89522484,Data Engineer,Full-time,Augustine Talent Group,Houston, TX,"Financial Services, Investment Management, and Venture Capital and Private Equity Principals",620,200,04/02/25
4051126357,2833966,Data Engineer Azure,Contract,TekSalt Solutions,Charlotte, NC,IT Services and IT Consulting,972,142,04/02/25
3875376292,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,686,58,04/02/25
4151699756,68313053,Data Analytics Engineer,Full-time,Royal Caribbean Group,Miami, FL,Travel Arrangements,678,104,04/02/25
4149752686,12241,Data Engineer Intern,Part-time,"Wawa, Inc.",Media, PA,Retail,678,161,04/02/25
4151643730,7162834,Senior Data Engineer,Full-time,RKT Holdings,Detroit, MI,IT Services and IT Consulting,678,30,04/02/25
3646129422,280637,Software Engineer/Developer,Full-time,Northstrat Incorporated,Colorado Springs, CO,IT Services and IT Consulting,200,25,04/02/25
4149939456,1663,Data Analytics Engineer,Full-time,Eli Lilly and Company,Indianapolis, IN,Pharmaceutical Manufacturing,622,200,04/02/25
4120828110,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",742,25,04/02/25
4098468281,3657,Data Engineer,Full-time,Penn State University,University Park, PA,Higher Education,972,71,04/02/25
4137135684,2646,"(USA) Staff, Data Engineer",Full-time,Walmart,Sunnyvale, CA,Retail,711,79,04/02/25
4101116282,66321745,Data Engineer - Remote,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,200,04/02/25
4151046028,3302167,"Data Engineer II, Search Boundaries",Full-time,Mapbox,San Francisco, CA,Software Development,620,200,04/02/25
4012338272,96139831,Data Engineer,Contract,DataAnnotation,United States, United States,"Software Development, Computer and Network Security, and Engineering Services",200,200,04/02/25
4136516236,222322,Data Engineer,Full-time,"Kwik Trip, Inc.",La Crosse, WI,Retail,677,200,04/02/25
4126600812,18633749,Lead Data Engineer,Full-time,Strativ Group,San Francisco, CA,Software Development,858,200,04/02/25
4149764190,245926,SQL Developer Data Engineer,Full-time,NYC Department of Health and Mental Hygiene,All, MO,Hospitals and Health Care,678,38,04/02/25
4045408987,66321745,Junior Software Engineer ( Remote),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,35,04/02/25
4118589048,66321745,Junior Software Engineer - Remote,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,620,112,04/02/25
4120222585,165640,Data Engineer - 100% Remote,Full-time,Radian,United States, United States,Financial Services,560,200,04/02/25
4104638528,66321745,Entry Level Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,742,25,04/02/25
4147666529,21279,Data Engineer (Developer IV),Full-time,TALENT Software Services,Herndon, VA,IT Services and IT Consulting,620,200,04/02/25
4140121386,30324,Data Engineer,Contract,Intelliswift - An LTTS Company,Dublin, CA,Banking,677,200,04/02/25
4151637300,12906038,Senior Data Engineer,Full-time,ResortPass,New York, United States,Internet Marketplace Platforms,678,26,04/02/25
4151487502,29289303,Data Engineer,Full-time,Horizontal Talent,Maple Grove, MN,Staffing and Recruiting,678,200,04/02/25
4133415618,27423,"College Intern, Data Engineer",Other,Republic National Distributing Company,Atlanta, GA,Beverage Manufacturing,677,25,04/02/25
4045415046,66321745,Data Engineer - Remote,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4146385796,91447303,Data Engineer,Full-time,Dexian,Westlake, TX,Insurance,522,200,04/02/25
4045411900,66321745,Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4151644720,2873708,Data Engineer - Junior,Full-time,Castalia Systems,Chantilly, VA,Defense & Space,678,90,04/02/25
4103521197,3088,Data Engineer II -- AWS/Databricks/Snowflake/Python/SQL/ETL,Full-time,Travelers,Hartford, CT,Insurance,200,199,04/02/25
4151573330,17900793,Software Engineer,Full-time,Waymo,Mountain View, CA,"Technology, Information and Internet",678,200,04/02/25
4143046451,101021,Data Engineer (Cleared),Full-time,Elder Research,United States, United States,IT Services and IT Consulting,677,130,04/02/25
4142822863,75530431,Data Engineer,Full-time,Interwell Health,Boston, MA,"Technology, Information and Internet",522,200,04/02/25
4151634755,809238,Jr. Big Data Engineer,Full-time,Soft Tech Consulting,Atlanta, GA,IT Services and IT Consulting,678,42,04/02/25
4076964254,5262441,GCP Data Engineer,Full-time,IT Minds LLC,Sunnyvale, CA,IT Services and IT Consulting,742,196,04/02/25
4061748662,2646,"Principal, Data Engineer",Full-time,Walmart,Sunnyvale, CA,Retail,200,196,04/02/25
4125160318,2010798,Data Platform Engineer,Full-time,Tiger Analytics,Charlotte, NC,IT Services and IT Consulting,858,200,04/02/25
4132152657,2908890,Data Engineer,Full-time,AbsoluteCare,United States, United States,Hospitals and Health Care,677,200,04/02/25
4147102729,5322,Data Engineer,Full-time,ALTEN,Colorado, United States,IT Services and IT Consulting,947,49,04/02/25
4151624945,36095797,Software Engineer - Full-Stack (All Levels),Full-time,EvenUp,San Francisco, CA,"Technology, Information and Internet",678,112,04/02/25
4125894638,2684081,Data Engineer,Contract,Optomi,Dallas, TX,Financial Services,677,200,04/02/25
4126028518,27116538,Data Engineer,Full-time,ThinkTek,Washington, DC,Business Consulting and Services,727,47,04/02/25
4151623324,72494634,Senior Data Engineer,Full-time,Acrisure Innovation,Austin, TX,Software Development,678,25,04/02/25
4045407905,66321745,JUNIOR SOFTWARE ENGINEER (REMOTE),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4115753891,2010798,Data Engineer - Snowflake,Full-time,Tiger Analytics,Charlotte, NC,IT Services and IT Consulting,677,77,04/02/25
4146527170,923974,Data Engineer,Full-time,Xperit,Junior, WV,IT Services and IT Consulting,678,65,04/02/25
