companyId,companyName,companyUrl,location,sector
82316701.0,nurdsoft,https://www.linkedin.com/company/nurdsoft?trk=public_jobs_topcard-org-name,United States,Internet Publishing
2010798.0,Tiger Analytics,https://www.linkedin.com/company/tiger-analytics?trk=public_jobs_topcard-org-name,"Charlotte, NC",IT Services and IT Consulting
267137.0,Public Health Solutions,https://www.linkedin.com/company/wearephsny?trk=public_jobs_topcard-org-name,"New York, NY",Non-profit Organizations
68302528.0,Snorkel AI,https://www.linkedin.com/company/snorkel-ai?trk=public_jobs_topcard-org-name,"San Francisco, CA",Software Development
1910344.0,Talution Group,https://www.linkedin.com/company/talution-group?trk=public_jobs_topcard-org-name,"Rosemont, IL",IT Services and IT Consulting
1732084.0,Aperia,https://www.linkedin.com/company/aperia-solutions-inc.?trk=public_jobs_topcard-org-name,"Omaha, NE","Technology, Information and Internet"
1292.0,The Walt Disney Company,https://www.linkedin.com/company/the-walt-disney-company?trk=public_jobs_topcard-org-name,"Santa Monica, CA",Entertainment Providers
18106262.0,CloudKitchens,https://www.linkedin.com/company/cloudkitchens?trk=public_jobs_topcard-org-name,"Mountain View, CA","Real Estate, Data Infrastructure and Analytics, and Information Services"
3765.0,GroupM,https://www.linkedin.com/company/groupmworldwide?trk=public_jobs_topcard-org-name,"New York, NY",Advertising Services
33636.0,Rheem Manufacturing,https://www.linkedin.com/company/rheem-manufacturing?trk=public_jobs_topcard-org-name,"Atlanta, GA",Manufacturing
1415.0,CGI,https://ca.linkedin.com/company/cgi?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting
79907466.0,Allnessjobs,https://www.linkedin.com/company/allnessjobs?trk=public_jobs_topcard-org-name,"Washington, DC",Human Resources Services
96139831.0,DataAnnotation,https://www.linkedin.com/company/dataannotationtech?trk=public_jobs_topcard-org-name,United States,"Software Development, Computer and Network Security, and Engineering Services"
10196036.0,SNGULAR,https://es.linkedin.com/company/sngular?trk=public_jobs_topcard-org-name,United States,Information Technology & Services
23772.0,Houston Astros,https://www.linkedin.com/company/houston-astros?trk=public_jobs_topcard-org-name,"Houston, TX",Spectator Sports
25030011.0,Accenture Federal Services,https://www.linkedin.com/company/accenturefederalservices?trk=public_jobs_topcard-org-name,"Virginia, United States",IT Services and IT Consulting
35143.0,"Modern Technology Solutions, Inc. (MTSI)",https://www.linkedin.com/company/mtsi?trk=public_jobs_topcard-org-name,"Colorado Springs, CO",Space Research and Technology
18244263.0,Heluna Health,https://www.linkedin.com/company/heluna-health?trk=public_jobs_topcard-org-name,"Los Angeles, CA",Non-profit Organizations
218487.0,Business Knowledge Services,https://www.linkedin.com/company/business-knowledge-services?trk=public_jobs_topcard-org-name,"Maryland, United States","IT System Custom Software Development, IT System Data Services, and IT Services and IT Consulting"
11855072.0,Dune,https://no.linkedin.com/company/dune-analytics?trk=public_jobs_topcard-org-name,United States,Software Development
11241935.0,Engtal,https://www.linkedin.com/company/engtal?trk=public_jobs_topcard-org-name,"Austin, TX",Services for Renewable Energy
91445367.0,ARETUM,https://www.linkedin.com/company/aretum-holdings-llc?trk=public_jobs_topcard-org-name,"Fort Belvoir, VA","Technology, Information and Internet"
76439524.0,MedScout,https://www.linkedin.com/company/medscout-inc?trk=public_jobs_topcard-org-name,United States,Software Development
3831.0,Northern Trust,https://www.linkedin.com/company/northern-trust?trk=public_jobs_topcard-org-name,"Chicago, IL",Financial Services
3762.0,Discover Financial Services,https://www.linkedin.com/company/discover-financial-services?trk=public_jobs_topcard-org-name,"Riverwoods, IL","Financial Services, Banking, and Hospitality"
77547.0,Superior Beverage Group,https://www.linkedin.com/company/superior-beverage-group?trk=public_jobs_topcard-org-name,Greater Cleveland,Wholesale
1373602.0,Hopper,https://ca.linkedin.com/company/hopper?trk=public_jobs_topcard-org-name,United States,"Technology, Information and Internet"
69338417.0,"EXL Service Philippines, Inc.",https://ph.linkedin.com/company/exl-philippines?trk=public_jobs_topcard-org-name,"Hartford, CT",Outsourcing and Offshoring Consulting
76312.0,Okland Construction,https://www.linkedin.com/company/okland-construction?trk=public_jobs_topcard-org-name,"Salt Lake City, UT",Construction
37538.0,"Gardner Resources Consulting, LLC",https://www.linkedin.com/company/grcstaffing?trk=public_jobs_topcard-org-name,"Secaucus, NJ",Financial Services
1681.0,Robert Half,https://www.linkedin.com/company/robert-half-international?trk=public_jobs_topcard-org-name,Washington DC-Baltimore Area,Staffing and Recruiting and Financial Services
14653152.0,A United Pakistan,https://pk.linkedin.com/company/aunitedpakistan?trk=public_jobs_topcard-org-name,"Roanoke, TX",Research
7075.0,Meijer,https://www.linkedin.com/company/meijer?trk=public_jobs_topcard-org-name,"Grand Rapids, MI",Retail
68692234.0,B9,https://www.linkedin.com/company/b-nine?trk=public_jobs_topcard-org-name,"Miami, FL","Technology, Information and Internet"
78627785.0,Electra,https://www.linkedin.com/company/electra-earth?trk=public_jobs_topcard-org-name,"Boulder, CO",Primary Metal Manufacturing
2980860.0,Optimized Payments,https://www.linkedin.com/company/optimized-payments?trk=public_jobs_topcard-org-name,"Atlanta, GA",Financial Services
89522484.0,Augustine Talent Group,https://www.linkedin.com/company/augustine-talent-group?trk=public_jobs_topcard-org-name,"Houston, TX","Financial Services, Investment Management, and Venture Capital and Private Equity Principals"
68313053.0,Royal Caribbean Group,https://www.linkedin.com/company/royal-caribbean-group?trk=public_jobs_topcard-org-name,"Miami, FL",Travel Arrangements
12241.0,"Wawa, Inc.",https://www.linkedin.com/company/wawa-inc-?trk=public_jobs_topcard-org-name,"Media, PA",Retail
7162834.0,RKT Holdings,https://www.linkedin.com/company/rkt-holdings?trk=public_jobs_topcard-org-name,"Detroit, MI",IT Services and IT Consulting
1663.0,Eli Lilly and Company,https://www.linkedin.com/company/eli-lilly-and-company?trk=public_jobs_topcard-org-name,"Indianapolis, IN",Pharmaceutical Manufacturing
3302167.0,Mapbox,https://www.linkedin.com/company/mapbox?trk=public_jobs_topcard-org-name,"San Francisco, CA",Software Development
18633749.0,Strativ Group,https://uk.linkedin.com/company/strativgroup?trk=public_jobs_topcard-org-name,"San Francisco, CA",Software Development
245926.0,NYC Department of Health and Mental Hygiene,https://www.linkedin.com/company/nyc-department-of-health-and-mental-hygiene?trk=public_jobs_topcard-org-name,"All, MO",Hospitals and Health Care
165640.0,Radian,https://www.linkedin.com/company/radian?trk=public_jobs_topcard-org-name,United States,Financial Services
21279.0,TALENT Software Services,https://www.linkedin.com/company/talent-software-services?trk=public_jobs_topcard-org-name,"Herndon, VA",IT Services and IT Consulting
12906038.0,ResortPass,https://www.linkedin.com/company/resortpass?trk=public_jobs_topcard-org-name,"New York, United States",Internet Marketplace Platforms
29289303.0,Horizontal Talent,https://www.linkedin.com/company/horizontal-talent?trk=public_jobs_topcard-org-name,"Maple Grove, MN",Staffing and Recruiting
27423.0,Republic National Distributing Company,https://www.linkedin.com/company/republic-national-distributing-company?trk=public_jobs_topcard-org-name,"Atlanta, GA",Beverage Manufacturing
2873708.0,Castalia Systems,https://www.linkedin.com/company/castalia-systems?trk=public_jobs_topcard-org-name,"Chantilly, VA",Defense & Space
17900793.0,Waymo,https://www.linkedin.com/company/waymo?trk=public_jobs_topcard-org-name,"Mountain View, CA","Technology, Information and Internet"
809238.0,Soft Tech Consulting,https://www.linkedin.com/company/soft-tech-consulting?trk=public_jobs_topcard-org-name,"Atlanta, GA",IT Services and IT Consulting
5262441.0,IT Minds LLC,https://www.linkedin.com/company/itminds-llc?trk=public_jobs_topcard-org-name,"Sunnyvale, CA",IT Services and IT Consulting
2908890.0,AbsoluteCare,https://www.linkedin.com/company/absolutecare?trk=public_jobs_topcard-org-name,United States,Hospitals and Health Care
2684081.0,Optomi,https://www.linkedin.com/company/optomi?trk=public_jobs_topcard-org-name,"Dallas, TX",Financial Services
72494634.0,Acrisure Innovation,https://www.linkedin.com/showcase/acrisure-technology-group/?trk=public_jobs_topcard-org-name,"Austin, TX",Software Development
923974.0,Xperit,https://nl.linkedin.com/company/xperit-group-bv?trk=public_jobs_topcard-org-name,"Junior, WV",IT Services and IT Consulting
